"Id";"forme";"féminin";"féminin_pluriel";"pluriel";"type";"présent_dans_table_noms_et_adjectifs";"z";"participe_présent_orésent_dans_table_noms_et_adjectifs";"participe_passé_présent_dans_table_noms_et_adjectifs";"adverbe";"pluriel_correct";"féminin_correct";"féminin_pluriel_correct";"forme_correcte";"doublons";"à supprimer";"indice"
100865;"cosmétiqué";"cosmétiquée";"cosmétiquées";"cosmétiqués";5;0;0;0;0;0;;;;;0;0;0
100866;"cossé";"cossée";"cossées";"cossés";5;0;0;0;0;0;;;;;0;0;0
100867;"costumé";"costumée";"costumées";"costumés";5;0;0;0;0;0;;;;;0;0;2
100868;"coté";"cotée";"cotées";"cotés";5;0;0;0;0;0;;;;;0;0;2
100869;"coti";"cotie";"coties";"cotis";5;0;0;0;0;0;;;;;0;0;0
100870;"cotisé";"cotisée";"cotisées";"cotisés";5;0;1;0;0;0;;;;;0;0;0
100871;"cotonné";"cotonnée";"cotonnées";"cotonnés";5;0;0;0;0;0;;;;;0;0;0
100872;"côtoyé";"côtoyée";"côtoyées";"côtoyés";5;0;0;0;0;0;;;;;0;0;0
100873;"couchaillé";"couchaillée";"couchaillées";"couchaillés";5;0;0;0;0;0;;;;;0;0;0
100874;"couché";"couchée";"couchées";"couchés";5;0;0;0;0;0;;;;;0;0;20
100875;"coudé";"coudée";"coudées";"coudés";5;0;0;0;0;0;;;;;0;0;2
100876;"coudoyé";"coudoyée";"coudoyées";"coudoyés";5;0;0;0;0;0;;;;;0;0;0
100877;"cousu";"cousue";"cousues";"cousus";5;0;0;0;0;0;;;;;0;0;2
100878;"couillonné";"couillonnée";"couillonnées";"couillonnés";5;0;0;0;0;0;;;;;0;0;0
100879;"couiné";"couinée";"couinées";"couinés";5;0;0;0;0;0;;;;;0;0;0
100880;"coulé";"coulée";"coulées";"coulés";5;0;0;0;0;0;;;;;0;0;0
100881;"coulissé";"coulissée";"coulissées";"coulissés";5;0;0;0;0;0;;;;;0;0;0
100882;"coupaillé";"coupaillée";"coupaillées";"coupaillés";5;0;0;0;0;0;;;;;0;0;0
100883;"coupassé";"coupassée";"coupassées";"coupassés";5;0;0;0;0;0;;;;;0;0;0
100884;"coupellé";"coupellée";"coupellées";"coupellés";5;0;0;0;0;0;;;;;0;0;0
100885;"coupé";"coupée";"coupées";"coupés";5;0;0;0;0;0;;;;;0;0;37
100886;"couplé";"couplée";"couplées";"couplés";5;0;0;0;0;0;;;;;0;0;0
100887;"couraillé";"couraillée";"couraillées";"couraillés";5;0;0;0;0;0;;;;;0;0;0
100888;"courbaturé";"courbaturée";"courbaturées";"courbaturés";5;0;0;0;0;0;;;;;0;0;0
100889;"courbé";"courbée";"courbées";"courbés";5;0;0;0;0;0;;;;;0;0;2
100890;"couru";"courue";"courues";"courus";5;0;0;0;0;0;;;;;0;0;2
100891;"couronné";"couronnée";"couronnées";"couronnés";5;0;0;0;0;0;;;;;0;0;13
100892;"courroucé";"courroucée";"courroucées";"courroucés";5;0;0;0;0;0;;;;;0;0;0
100893;"coursé";"coursée";"coursées";"coursés";5;0;0;0;0;0;;;;;0;0;0
100895;"courtaudé";"courtaudée";"courtaudées";"courtaudés";5;0;0;0;0;0;;;;;0;0;0
100896;"courtisé";"courtisée";"courtisées";"courtisés";5;0;1;0;0;0;;;;;0;0;0
100897;"cousiné";"cousinée";"cousinées";"cousinés";5;0;1;0;0;0;;;;;0;0;0
100898;"coété";"coétée";"coétées";"coétés";5;0;0;0;0;0;;;;;0;0;0
100899;"couturé";"couturée";"couturées";"couturés";5;0;0;0;0;0;;;;;0;0;0
100900;"couvé";"couvée";"couvées";"couvés";5;0;0;0;0;0;;;;;0;0;0
100901;"couvert";"couverte";"couvertes";"couverts";5;0;0;0;0;0;;;;;0;0;77
100902;"covoituré";"covoiturée";"covoiturées";"covoiturés";5;0;0;0;0;0;;;;;0;0;0
100903;"craboté";"crabotée";"crabotées";"crabotés";5;0;0;0;0;0;;;;;0;0;0
100904;"craché";"crachée";"crachées";"crachés";5;0;0;0;0;0;;;;;0;0;0
100905;"crachiné";"crachinée";"crachinées";"crachinés";5;0;0;0;0;0;;;;;0;0;0
100906;"crachoté";"crachotée";"crachotées";"crachotés";5;0;0;0;0;0;;;;;0;0;0
100907;"crachouillé";"crachouillée";"crachouillées";"crachouillés";5;0;0;0;0;0;;;;;0;0;0
100908;"craillé";"craillée";"craillées";"craillés";5;0;0;0;0;0;;;;;0;0;0
100909;"craint";"crainte";"craintes";"craints";5;0;0;0;0;0;;;;;0;0;21
100910;"cramé";"cramée";"cramées";"cramés";5;0;0;0;0;0;;;;;0;0;0
100911;"cramponné";"cramponnée";"cramponnées";"cramponnés";5;0;0;0;0;0;;;;;0;0;0
100912;"crampsé";"crampsée";"crampsées";"crampsés";5;0;0;0;0;0;;;;;0;0;0
100913;"cramsé";"cramsée";"cramsées";"cramsés";5;0;0;0;0;0;;;;;0;0;0
100914;"crané";"cranée";"cranées";"cranés";5;0;0;0;0;0;;;;;0;0;0
100915;"crâné";"crânée";"crânées";"crânés";5;0;0;0;0;0;;;;;0;0;0
119051;"arrière-fond";;;"arrière-fonds";0;0;0;0;0;0;;;;;0;0;0
119052;"arrière-garde";;;"arrière-gardes";0;0;0;0;0;0;;;;;0;0;2
100916;"cranté";"crantée";"crantées";"crantés";5;0;0;0;0;0;;;;;0;0;0
100917;"crapahuté";"crapahutée";"crapahutées";"crapahutés";5;0;0;0;0;0;;;;;0;0;0
100918;"crapaŸté";"crapaŸtée";"crapaŸtées";"crapaŸtés";5;0;0;0;0;0;;;;;0;0;0
100919;"crapoté";"crapotée";"crapotées";"crapotés";5;0;0;0;0;0;;;;;0;0;0
100920;"crapulé";"crapulée";"crapulées";"crapulés";5;0;0;0;0;0;;;;;0;0;0
100921;"craquelé";"craquelée";"craquelées";"craquelés";5;0;0;0;0;0;;;;;0;0;1
100922;"craqué";"craquée";"craquées";"craqués";5;0;0;0;0;0;;;;;0;0;0
100923;"craqueté";"craquetée";"craquetées";"craquetés";5;0;0;0;0;0;;;;;0;0;0
100924;"crashé";"crashée";"crashées";"crashés";5;0;0;0;0;0;;;;;0;0;0
100925;"crassé";"crassée";"crassées";"crassés";5;0;0;0;0;0;;;;;0;0;0
100926;"cravaché";"cravachée";"cravachées";"cravachés";5;0;0;0;0;0;;;;;0;0;0
100927;"cravaté";"cravatée";"cravatées";"cravatés";5;0;0;0;0;0;;;;;0;0;0
100928;"crawlé";"crawlée";"crawlées";"crawlés";5;0;0;0;0;0;;;;;0;0;0
100929;"crayonné";"crayonnée";"crayonnées";"crayonnés";5;0;0;0;0;0;;;;;0;0;0
100930;"créché";"créchée";"créchées";"créchés";5;0;0;0;0;0;;;;;0;0;0
100931;"crédibilisé";"crédibilisée";"crédibilisées";"crédibilisés";5;0;1;0;0;0;;;;;0;0;0
100932;"crédité";"créditée";"créditées";"crédités";5;0;0;0;0;0;;;;;0;0;0
100933;"créé";"créée";"créées";"créés";5;0;0;0;0;0;;;;;0;0;0
100934;"crémé";"crémée";"crémées";"crémés";5;0;0;0;0;0;;;;;0;0;0
100935;"crénelé";"crénelée";"crénelées";"crénelés";5;0;0;0;0;0;;;;;0;0;1
100936;"créné";"crénée";"crénées";"crénés";5;0;0;0;0;0;;;;;0;0;0
100937;"créolisé";"créolisée";"créolisées";"créolisés";5;0;1;0;0;0;;;;;0;0;0
100938;"créosoté";"créosotée";"créosotées";"créosotés";5;0;1;0;0;0;;;;;0;0;0
100939;"crêpé";"crêpée";"crêpées";"crêpés";5;0;0;0;0;0;;;;;0;0;0
100940;"crépi";"crépie";"crépies";"crépis";5;0;0;0;0;0;;;;;0;0;1
100941;"crépité";"crépitée";"crépitées";"crépités";5;0;0;0;0;0;;;;;0;0;0
100942;"crétinisé";"crétinisée";"crétinisées";"crétinisés";5;0;1;0;0;0;;;;;0;0;0
100943;"creusé";"creusée";"creusées";"creusés";5;0;0;0;0;0;;;;;0;0;0
100944;"crevassé";"crevassée";"crevassées";"crevassés";5;0;0;0;0;0;;;;;0;0;0
100945;"crevé";"crevée";"crevées";"crevés";5;0;0;0;0;0;;;;;0;0;5
100946;"criaillé";"criaillée";"criaillées";"criaillés";5;0;0;0;0;0;;;;;0;0;0
100947;"criblé";"criblée";"criblées";"criblés";5;0;0;0;0;0;;;;;0;0;3
100948;"crié";"criée";"criées";"criés";5;0;0;0;0;0;;;;;0;0;0
100949;"criminalisé";"criminalisée";"criminalisées";"criminalisés";5;0;1;0;0;0;;;;;0;0;0
100950;"crispé";"crispée";"crispées";"crispés";5;0;0;0;0;0;;;;;0;0;0
100951;"crissé";"crissée";"crissées";"crissés";5;0;0;0;0;0;;;;;0;0;0
100952;"cristallisé";"cristallisée";"cristallisées";"cristallisés";5;0;1;0;0;0;;;;;0;0;3
100953;"criticaillé";"criticaillée";"criticaillées";"criticaillés";5;0;0;0;0;0;;;;;0;0;0
100954;"critiqué";"critiquée";"critiquées";"critiqués";5;0;0;0;0;0;;;;;0;0;0
100955;"croassé";"croassée";"croassées";"croassés";5;0;0;0;0;0;;;;;0;0;0
100956;"croché";"crochée";"crochées";"crochés";5;0;0;0;0;0;;;;;1;0;0
100957;"crocheté";"crochetée";"crochetées";"crochetés";5;0;0;0;0;0;;;;;0;0;0
100959;"cru";"crue";"crues";"crus";5;0;0;0;0;0;;;;;0;0;11
100960;"croisé";"croisée";"croisées";"croisés";5;0;1;0;0;0;;;;;0;0;18
100961;"cré";"crée";"crées";"crés";5;0;0;0;0;0;;;;;0;0;0
100962;"croqué";"croquée";"croquées";"croqués";5;0;0;0;0;0;;;;;0;0;0
100963;"crossé";"crossée";"crossées";"crossés";5;0;0;0;0;0;;;;;0;0;0
100964;"crotté";"crottée";"crottées";"crottés";5;0;0;0;0;0;;;;;0;0;0
100965;"croulé";"croulée";"croulées";"croulés";5;0;0;0;0;0;;;;;0;0;0
100966;"croupionné";"croupionnée";"croupionnées";"croupionnés";5;0;0;0;0;0;;;;;0;0;0
100967;"croupi";"croupie";"croupies";"croupis";5;0;0;0;0;0;;;;;0;0;1
100968;"croustillé";"croustillée";"croustillées";"croustillés";5;0;0;0;0;0;;;;;0;0;0
100969;"croété";"croétée";"croétées";"croétés";5;0;0;0;0;0;;;;;0;0;0
100970;"crucifié";"crucifiée";"crucifiées";"crucifiés";5;0;0;0;0;0;;;;;0;0;1
100971;"crypté";"cryptée";"cryptées";"cryptés";5;0;0;0;0;0;;;;;0;0;0
100972;"cryptographié";"cryptographiée";"cryptographiées";"cryptographiés";5;0;0;0;0;0;;;;;0;0;0
100973;"cubé";"cubée";"cubées";"cubés";5;0;0;0;0;0;;;;;0;0;0
100974;"cueilli";"cueillie";"cueillies";"cueillis";5;0;0;0;0;0;;;;;0;0;0
100975;"cuidé";"cuidée";"cuidées";"cuidés";5;0;0;0;0;0;;;;;0;0;0
100976;"cuirassé";"cuirassée";"cuirassées";"cuirassés";5;0;0;0;0;0;;;;;0;0;4
100977;"cuit";"cuite";"cuites";"cuits";5;0;0;0;0;0;;;;;0;0;13
100978;"cuisiné";"cuisinée";"cuisinées";"cuisinés";5;0;1;0;0;0;;;;;0;0;0
100979;"cuité";"cuitée";"cuitées";"cuités";5;0;0;0;0;0;;;;;0;0;0
100980;"cuivré";"cuivrée";"cuivrées";"cuivrés";5;0;0;0;0;0;;;;;0;0;1
100981;"culbuté";"culbutée";"culbutées";"culbutés";5;0;0;0;0;0;;;;;0;0;0
100982;"culé";"culée";"culées";"culés";5;0;0;0;0;0;;;;;0;0;0
100983;"culminé";"culminée";"culminées";"culminés";5;0;0;0;0;0;;;;;0;0;0
100984;"culotté";"culottée";"culottées";"culottés";5;0;0;0;0;0;;;;;0;0;0
100985;"culpabilisé";"culpabilisée";"culpabilisées";"culpabilisés";5;0;1;0;0;0;;;;;0;0;0
100986;"cultivé";"cultivée";"cultivées";"cultivés";5;0;0;0;0;0;;;;;0;0;10
100987;"cumulé";"cumulée";"cumulées";"cumulés";5;0;0;0;0;0;;;;;0;0;0
100988;"curé";"curée";"curées";"curés";5;0;0;0;0;0;;;;;0;0;35
100989;"cureté";"curetée";"curetées";"curetés";5;0;0;0;0;0;;;;;0;0;0
100990;"cuvelé";"cuvelée";"cuvelées";"cuvelés";5;0;0;0;0;0;;;;;0;0;0
100991;"cuvé";"cuvée";"cuvées";"cuvés";5;0;0;0;0;0;;;;;0;0;0
100992;"cyanosé";"cyanosée";"cyanosées";"cyanosés";5;0;0;0;0;0;;;;;0;0;0
100993;"cyclisé";"cyclisée";"cyclisées";"cyclisés";5;0;1;0;0;0;;;;;0;0;0
100994;"cylindré";"cylindrée";"cylindrées";"cylindrés";5;0;0;0;0;0;;;;;0;0;0
100995;"dactylographié";"dactylographiée";"dactylographiées";"dactylographiés";5;0;0;0;0;0;;;;;0;0;0
100996;"dagué";"daguée";"daguées";"dagués";5;0;0;0;0;0;;;;;0;0;0
100997;"daigné";"daignée";"daignées";"daignés";5;0;0;0;0;0;;;;;0;0;0
100998;"dallé";"dallée";"dallées";"dallés";5;0;0;0;0;0;;;;;0;0;0
100999;"damasquiné";"damasquinée";"damasquinées";"damasquinés";5;0;0;0;0;0;;;;;0;0;0
101000;"damassé";"damassée";"damassées";"damassés";5;0;0;0;0;0;;;;;0;0;1
101001;"damé";"damée";"damées";"damés";5;0;0;0;0;0;;;;;0;0;0
101002;"damné";"damnée";"damnées";"damnés";5;0;0;0;0;0;;;;;0;0;4
101003;"dandiné";"dandinée";"dandinées";"dandinés";5;0;0;0;0;0;;;;;0;0;0
101004;"dansé";"dansée";"dansées";"dansés";5;0;0;0;0;0;;;;;0;0;0
101005;"dansoté";"dansotée";"dansotées";"dansotés";5;0;0;0;0;0;;;;;0;0;0
101006;"dansotté";"dansottée";"dansottées";"dansottés";5;0;0;0;0;0;;;;;0;0;0
101007;"dardé";"dardée";"dardées";"dardés";5;0;0;0;0;0;;;;;0;0;0
101008;"daté";"datée";"datées";"datés";5;0;0;0;0;0;;;;;0;0;0
101009;"daubé";"daubée";"daubées";"daubés";5;0;0;0;0;0;;;;;0;0;0
101010;"déactivé";"déactivée";"déactivées";"déactivés";5;0;0;0;0;0;;;;;0;0;0
101011;"dealé";"dealée";"dealées";"dealés";5;0;0;0;0;0;;;;;0;0;0
101012;"déambulé";"déambulée";"déambulées";"déambulés";5;0;0;0;0;0;;;;;0;0;0
101013;"débâché";"débâchée";"débâchées";"débâchés";5;0;0;0;0;0;;;;;0;0;0
101014;"débâclé";"débâclée";"débâclées";"débâclés";5;0;0;0;0;0;;;;;0;0;0
101015;"débagoulé";"débagoulée";"débagoulées";"débagoulés";5;0;0;0;0;0;;;;;0;0;0
101016;"débâillonné";"débâillonnée";"débâillonnées";"débâillonnés";5;0;0;0;0;0;;;;;0;0;0
101017;"débalancé";"débalancée";"débalancées";"débalancés";5;0;0;0;0;0;;;;;0;0;0
101018;"déballé";"déballée";"déballées";"déballés";5;0;0;0;0;0;;;;;0;0;0
101019;"déballonné";"déballonnée";"déballonnées";"déballonnés";5;0;0;0;0;0;;;;;0;0;0
101020;"débalourdé";"débalourdée";"débalourdées";"débalourdés";5;0;0;0;0;0;;;;;0;0;0
101021;"débanalisé";"débanalisée";"débanalisées";"débanalisés";5;0;1;0;0;0;;;;;0;0;0
101022;"débandé";"débandée";"débandées";"débandés";5;0;0;0;0;0;;;;;0;0;0
101023;"débanqué";"débanquée";"débanquées";"débanqués";5;0;0;0;0;0;;;;;0;0;0
101024;"débaptisé";"débaptisée";"débaptisées";"débaptisés";5;0;1;0;0;0;;;;;0;0;0
101025;"débarbouillé";"débarbouillée";"débarbouillées";"débarbouillés";5;0;0;0;0;0;;;;;0;0;0
101026;"débardé";"débardée";"débardées";"débardés";5;0;0;0;0;0;;;;;0;0;0
101027;"débarqué";"débarquée";"débarquées";"débarqués";5;0;0;0;0;0;;;;;0;0;0
101028;"débarrassé";"débarrassée";"débarrassées";"débarrassés";5;0;0;0;0;0;;;;;0;0;0
101029;"débarré";"débarrée";"débarrées";"débarrés";5;0;0;0;0;0;;;;;0;0;0
101030;"débâté";"débâtée";"débâtées";"débâtés";5;0;0;0;0;0;;;;;0;0;0
101031;"débâti";"débâtie";"débâties";"débâtis";5;0;0;0;0;0;;;;;0;0;0
101032;"débattu";"débattue";"débattues";"débattus";5;0;0;0;0;0;;;;;0;0;0
101033;"débauché";"débauchée";"débauchées";"débauchés";5;0;0;0;0;0;;;;;0;0;1
101034;"débecqueté";"débecquetée";"débecquetées";"débecquetés";5;0;0;0;0;0;;;;;0;0;0
101035;"débecté";"débectée";"débectées";"débectés";5;0;0;0;0;0;;;;;0;0;0
101036;"débenzolé";"débenzolée";"débenzolées";"débenzolés";5;0;1;0;0;0;;;;;0;0;0
101037;"débéqueté";"débéquetée";"débéquetées";"débéquetés";5;0;0;0;0;0;;;;;0;0;0
101038;"débilité";"débilitée";"débilitées";"débilités";5;0;0;0;0;0;;;;;0;0;3
101039;"débillardé";"débillardée";"débillardées";"débillardés";5;0;0;0;0;0;;;;;0;0;0
101040;"débiné";"débinée";"débinées";"débinés";5;0;0;0;0;0;;;;;0;0;0
101041;"débité";"débitée";"débitées";"débités";5;0;0;0;0;0;;;;;0;0;0
101042;"déblatéré";"déblatérée";"déblatérées";"déblatérés";5;0;0;0;0;0;;;;;0;0;0
101043;"déblayé";"déblayée";"déblayées";"déblayés";5;0;0;0;0;0;;;;;0;0;0
101044;"débleui";"débleuie";"débleuies";"débleuis";5;0;0;0;0;0;;;;;0;0;0
101045;"débloqué";"débloquée";"débloquées";"débloqués";5;0;0;0;0;0;;;;;0;0;0
101046;"débobiné";"débobinée";"débobinées";"débobinés";5;0;0;0;0;0;;;;;0;0;0
101047;"déboetté";"déboettée";"déboettées";"déboettés";5;0;0;0;0;0;;;;;0;0;0
101048;"débogué";"déboguée";"déboguées";"débogués";5;0;0;0;0;0;;;;;0;0;0
101049;"déboisé";"déboisée";"déboisées";"déboisés";5;0;1;0;0;0;;;;;0;0;0
101050;"déboîté";"déboîtée";"déboîtées";"déboîtés";5;0;0;0;0;0;;;;;0;0;0
101051;"débondé";"débondée";"débondées";"débondés";5;0;0;0;0;0;;;;;0;0;0
101052;"débordé";"débordée";"débordées";"débordés";5;0;0;0;0;0;;;;;0;0;1
101053;"débosselé";"débosselée";"débosselées";"débosselés";5;0;0;0;0;0;;;;;0;0;0
101054;"débotté";"débottée";"débottées";"débottés";5;0;0;0;0;0;;;;;0;0;0
101055;"débouché";"débouchée";"débouchées";"débouchés";5;0;0;0;0;0;;;;;0;0;7
101056;"débouclé";"débouclée";"débouclées";"débouclés";5;0;0;0;0;0;;;;;0;0;0
101057;"déboudé";"déboudée";"déboudées";"déboudés";5;0;0;0;0;0;;;;;0;0;0
101058;"débouilli";"débouillie";"débouillies";"débouillis";5;0;0;0;0;0;;;;;0;0;0
101059;"déboulé";"déboulée";"déboulées";"déboulés";5;0;0;0;0;0;;;;;0;0;0
101060;"déboulonné";"déboulonnée";"déboulonnées";"déboulonnés";5;0;0;0;0;0;;;;;0;0;0
101061;"débouqué";"débouquée";"débouquées";"débouqués";5;0;0;0;0;0;;;;;0;0;0
101062;"débourbé";"débourbée";"débourbées";"débourbés";5;0;0;0;0;0;;;;;0;0;0
101063;"débourré";"débourrée";"débourrées";"débourrés";5;0;0;0;0;0;;;;;0;0;0
101064;"déboursé";"déboursée";"déboursées";"déboursés";5;0;0;0;0;0;;;;;0;0;6
101065;"déboussolé";"déboussolée";"déboussolées";"déboussolés";5;0;0;0;0;0;;;;;0;0;2
101066;"débouté";"déboutée";"déboutées";"déboutés";5;0;0;0;0;0;;;;;0;0;0
101067;"déboutonné";"déboutonnée";"déboutonnées";"déboutonnés";5;0;0;0;0;0;;;;;0;0;0
101068;"débraguetté";"débraguettée";"débraguettées";"débraguettés";5;0;0;0;0;0;;;;;0;0;0
101069;"débraillé";"débraillée";"débraillées";"débraillés";5;0;0;0;0;0;;;;;0;0;4
101070;"débranché";"débranchée";"débranchées";"débranchés";5;0;0;0;0;0;;;;;0;0;0
101071;"débrayé";"débrayée";"débrayées";"débrayés";5;0;0;0;0;0;;;;;0;0;0
101072;"débridé";"débridée";"débridées";"débridés";5;0;0;0;0;0;;;;;0;0;1
101073;"débriefé";"débriefée";"débriefées";"débriefés";5;0;0;0;0;0;;;;;0;0;0
101074;"débroché";"débrochée";"débrochées";"débrochés";5;0;0;0;0;0;;;;;0;0;0
101075;"débrouillé";"débrouillée";"débrouillées";"débrouillés";5;0;0;0;0;0;;;;;0;0;0
101076;"débroussaillé";"débroussaillée";"débroussaillées";"débroussaillés";5;0;0;0;0;0;;;;;0;0;0
101077;"débuché";"débuchée";"débuchées";"débuchés";5;0;0;0;0;0;;;;;0;0;0
101078;"débudgétisé";"débudgétisée";"débudgétisées";"débudgétisés";5;0;1;0;0;0;;;;;0;0;0
101079;"débullé";"débullée";"débullées";"débullés";5;0;0;0;0;0;;;;;0;0;0
101080;"débureaucratisé";"débureaucratisée";"débureaucratisées";"débureaucratisés";5;0;1;0;0;0;;;;;0;0;0
101081;"débusqué";"débusquée";"débusquées";"débusqués";5;0;0;0;0;0;;;;;0;0;0
101082;"débuté";"débutée";"débutées";"débutés";5;0;0;0;0;0;;;;;0;0;0
101083;"décacheté";"décachetée";"décachetées";"décachetés";5;0;0;0;0;0;;;;;0;0;0
101084;"décadenassé";"décadenassée";"décadenassées";"décadenassés";5;0;0;0;0;0;;;;;0;0;0
101085;"décadré";"décadrée";"décadrées";"décadrés";5;0;0;0;0;0;;;;;0;0;0
101086;"décaféiné";"décaféinée";"décaféinées";"décaféinés";5;0;0;0;0;0;;;;;0;0;0
101087;"décaissé";"décaissée";"décaissées";"décaissés";5;0;0;0;0;0;;;;;0;0;0
101088;"décalaminé";"décalaminée";"décalaminées";"décalaminés";5;0;0;0;0;0;;;;;0;0;0
101089;"décalcifié";"décalcifiée";"décalcifiées";"décalcifiés";5;0;0;0;0;0;;;;;0;0;0
101090;"décalé";"décalée";"décalées";"décalés";5;0;0;0;0;0;;;;;0;0;0
101091;"décalotté";"décalottée";"décalottées";"décalottés";5;0;0;0;0;0;;;;;0;0;0
101092;"décalqué";"décalquée";"décalquées";"décalqués";5;0;0;0;0;0;;;;;0;0;0
101093;"décambuté";"décambutée";"décambutées";"décambutés";5;0;0;0;0;0;;;;;0;0;0
101094;"décampé";"décampée";"décampées";"décampés";5;0;0;0;0;0;;;;;0;0;0
101095;"décanillé";"décanillée";"décanillées";"décanillés";5;0;0;0;0;0;;;;;0;0;0
101096;"décanté";"décantée";"décantées";"décantés";5;0;0;0;0;0;;;;;0;0;0
101097;"décapelé";"décapelée";"décapelées";"décapelés";5;0;0;0;0;0;;;;;0;0;0
101098;"décapé";"décapée";"décapées";"décapés";5;0;0;0;0;0;;;;;0;0;0
101099;"décapitalisé";"décapitalisée";"décapitalisées";"décapitalisés";5;0;1;0;0;0;;;;;0;0;0
101100;"décapité";"décapitée";"décapitées";"décapités";5;0;0;0;0;0;;;;;0;0;0
101101;"décapoté";"décapotée";"décapotées";"décapotés";5;0;0;0;0;0;;;;;0;0;0
101102;"décapsulé";"décapsulée";"décapsulées";"décapsulés";5;0;0;0;0;0;;;;;0;0;0
101103;"décapuchonné";"décapuchonnée";"décapuchonnées";"décapuchonnés";5;0;0;0;0;0;;;;;0;0;0
101104;"décarbonaté";"décarbonatée";"décarbonatées";"décarbonatés";5;0;0;0;0;0;;;;;0;0;0
101105;"décarburé";"décarburée";"décarburées";"décarburés";5;0;0;0;0;0;;;;;0;0;0
101106;"décarcassé";"décarcassée";"décarcassées";"décarcassés";5;0;0;0;0;0;;;;;0;0;0
101107;"décarrelé";"décarrelée";"décarrelées";"décarrelés";5;0;0;0;0;0;;;;;0;0;0
101108;"décarré";"décarrée";"décarrées";"décarrés";5;0;0;0;0;0;;;;;0;0;0
101109;"décartonné";"décartonnée";"décartonnées";"décartonnés";5;0;0;0;0;0;;;;;0;0;0
101110;"décati";"décatie";"décaties";"décatis";5;0;0;0;0;0;;;;;0;0;0
101111;"décausé";"décausée";"décausées";"décausés";5;0;0;0;0;0;;;;;0;0;0
101112;"décavaillonné";"décavaillonnée";"décavaillonnées";"décavaillonnés";5;0;0;0;0;0;;;;;0;0;0
101113;"décavé";"décavée";"décavées";"décavés";5;0;0;0;0;0;;;;;0;0;0
101114;"décédé";"décédée";"décédées";"décédés";5;0;0;0;0;0;;;;;0;0;0
101115;"décelé";"décelée";"décelées";"décelés";5;0;0;0;0;0;;;;;0;0;0
101116;"décéléré";"décélérée";"décélérées";"décélérés";5;0;0;0;0;0;;;;;0;0;0
101117;"décentralisé";"décentralisée";"décentralisées";"décentralisés";5;0;1;0;0;0;;;;;0;0;0
101118;"décentré";"décentrée";"décentrées";"décentrés";5;0;0;0;0;0;;;;;0;0;0
101119;"décerclé";"décerclée";"décerclées";"décerclés";5;0;0;0;0;0;;;;;0;0;0
101120;"décérébé";"décérébée";"décérébées";"décérébés";5;0;0;0;0;0;;;;;0;0;0
101121;"décerné";"décernée";"décernées";"décernés";5;0;0;0;0;0;;;;;0;0;0
101122;"décervelé";"décervelée";"décervelées";"décervelés";5;0;0;0;0;0;;;;;0;0;0
101123;"décessé";"décessée";"décessées";"décessés";5;0;0;0;0;0;;;;;0;0;0
101124;"déçu";"déçue";"déçues";"déçus";5;0;0;0;0;0;;;;;0;0;17
101125;"déchagriné";"déchagrinée";"déchagrinées";"déchagrinés";5;0;0;0;0;0;;;;;0;0;0
101126;"déchaîné";"déchaînée";"déchaînées";"déchaînés";5;0;0;0;0;0;;;;;0;0;9
101127;"déchamé";"déchamée";"déchamées";"déchamés";5;0;0;0;0;0;;;;;0;0;0
101128;"déchanté";"déchantée";"déchantées";"déchantés";5;0;0;0;0;0;;;;;0;0;0
101129;"déchapé";"déchapée";"déchapées";"déchapés";5;0;0;0;0;0;;;;;0;0;0
101130;"déchaperonné";"déchaperonnée";"déchaperonnées";"déchaperonnés";5;0;0;0;0;0;;;;;0;0;0
